"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)","use","name","code","Min","Max"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","1,401","33.5",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","8","76.1",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","180","20.1",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (100 OR MORE ACRES)","9,938","(L)",NA,NA,NA,"100","More"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","469","59.9",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","1,459","25",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","131","22.2",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","1,478","32.4",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","(D)","(D)",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (100 OR MORE ACRES)","(D)","(D)",NA,NA,NA,"100","More"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","(D)","(D)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","45","(H)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","76","13.4",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","54","33.2",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","82","21.1",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (100 OR MORE ACRES)","38","(L)",NA,NA,NA,"100","More"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","22","59",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","43","22.5",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","19","18.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","22","41.1",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","54","33.2",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","82","21.1",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (100 OR MORE ACRES)","38","(L)",NA,NA,NA,"100","More"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","22","59",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","43","22.5",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","19","18.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","22","41.1",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","2","82.2",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (100 OR MORE ACRES)","4","(L)",NA,NA,NA,"100","More"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","3","(H)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","3","(H)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (50.0 TO 99.9 ACRES)","5","68.4",NA,NA,NA,"50.0","99.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","(D)","(D)",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","164","10.4",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","(D)","(D)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","88","67.2",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","324","12.5",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","59","10.1",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","195","8.7",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","92","(H)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","115","61.9",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","415","11.6",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","(D)","(D)",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","31","19.3",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","(D)","(D)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","27","44.4",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","91","11.8",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","266","12",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","93","18.8",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","5","(H)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","4","71.2",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","52","11.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","305","11.2",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","96","17",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","5","(H)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","4","71.2",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","52","11.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","55","37.1",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","43","11.5",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","1","(H)",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","4","71.2",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","MICHIGAN",26,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","33","10.8",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","(D)","(D)",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","267","8",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","140","59.5",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","(D)","(D)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","263","10.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","(D)","(D)",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","306","8.6",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","182","50.2",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","(D)","(D)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","328","11.1",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","15","14.4",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","40","16.3",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","42","31.2",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","66","22.7",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","241","6",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","146","7.1",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","10","51.1",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","1","(L)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","41","14.1",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","277","7.2",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","146","7.1",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","10","51.1",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (25.0 TO 49.9 ACRES)","1","(L)",NA,NA,NA,"25.0","49.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","41","14.1",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","74","11.7",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","54","11",NA,NA,NA,"1.0","4.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (15.0 TO 24.9 ACRES)","6","27.4",NA,NA,NA,"15.0","24.9"
"CENSUS",2022,"YEAR",NA,"STATE","NEW YORK",36,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","AREA GROWN","AREA GROWN: (5.0 TO 14.9 ACRES)","27","18.9",NA,NA,NA,"5.0","14.9"
"CENSUS",2022,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (0.1 TO 0.9 ACRES)","39","56.5",NA,NA,NA,"0.1","0.9"
"CENSUS",2022,"YEAR",NA,"STATE","NORTH CAROLINA",37,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES - ACRES BEARING","AREA GROWN","AREA GROWN: (1.0 TO 4.9 ACRES)","221","26.7",NA,NA,NA,"1.0","4.9"
